block_height,tx_count,utxo_consumed,utxo_produced,pools_registered,pools_unregistered,accounts_registered,accounts_unregistered,accounts_pool_delegated,accounts_drep_delegated,accounts_touched,dreps_registered,dreps_unregistered,committee,withdrawals,proposals,votes
13587330,23,59,67,0,0,0,0,0,0,0,0,0,0,8,0,0
13587331,9,19,21,0,0,0,1,0,0,1,0,0,0,0,0,0
13587332,13,38,41,0,0,0,0,0,0,0,0,0,0,6,0,0
13587333,5,11,15,0,0,0,0,0,0,0,0,0,0,1,0,0
13587334,8,28,19,0,0,0,0,0,0,0,0,0,0,4,0,0
13587335,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587336,2,6,8,0,0,0,0,0,0,0,0,0,0,3,0,0
13587337,2,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13587338,7,24,20,0,0,0,0,0,0,0,0,0,0,2,0,0
13587339,26,47,56,0,0,2,1,2,0,3,0,0,0,5,0,0
13587340,3,12,9,0,0,0,0,0,0,0,0,0,0,1,0,0
13587341,7,17,18,0,0,0,0,0,0,0,0,0,0,4,0,0
13587342,14,20,37,0,0,2,0,3,0,3,0,0,0,3,0,0
13587343,5,46,16,0,0,0,0,0,0,0,0,0,0,2,0,0
13587344,5,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0
13587345,18,42,41,0,0,0,0,0,0,0,0,0,0,4,0,0
13587346,31,91,73,0,0,1,1,1,3,4,0,0,0,5,0,0
13587347,22,51,57,0,0,0,0,0,0,0,0,0,0,8,0,0
13587348,3,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0
13587349,6,116,20,0,0,0,0,0,0,0,0,0,0,2,0,0
13587350,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587351,6,15,10,0,0,0,0,0,2,2,0,0,0,1,0,0
13587352,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587353,11,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0
13587354,4,15,10,0,0,0,0,0,0,0,0,0,0,1,0,0
13587355,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587357,4,9,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587358,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587359,20,75,54,0,0,1,0,1,0,1,0,0,0,4,0,0
13587360,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
13587361,15,36,33,0,0,0,0,0,0,0,0,0,0,2,0,0
13587362,9,29,17,0,0,0,1,0,0,1,0,0,0,3,0,0
13587363,19,58,45,0,0,0,0,0,0,0,0,0,0,3,0,0
13587364,19,52,48,0,0,0,0,0,0,0,0,0,0,5,0,0
13587365,4,5,10,0,0,1,0,1,1,1,0,0,0,0,0,0
13587366,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587367,11,24,32,0,0,0,0,0,1,1,0,0,0,4,0,0
13587368,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587369,11,66,23,0,0,1,0,1,0,1,0,0,0,0,0,0
13587370,16,52,45,0,0,0,0,0,1,1,0,0,0,6,0,0
13587371,37,106,95,0,0,0,0,0,2,2,0,0,0,10,0,0
13587372,25,92,63,0,0,0,0,1,0,1,0,0,0,5,0,0
13587373,11,17,22,0,0,2,0,2,1,2,0,0,0,5,0,0
13587374,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587375,3,6,9,0,0,0,0,0,0,0,0,0,0,2,0,0
13587376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587377,23,60,55,0,0,0,0,0,1,1,0,0,0,4,0,0
13587378,6,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0
13587379,10,18,29,0,0,1,0,1,2,2,0,0,0,3,0,0
13587380,1,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0
13587381,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13587382,19,116,42,0,0,0,0,0,1,1,0,0,0,3,0,0
13587383,7,21,20,0,0,0,0,0,0,0,0,0,0,3,0,0
13587384,3,3,3,0,0,0,2,0,0,2,0,0,0,2,0,0
13587385,11,33,29,0,0,0,0,1,0,1,0,0,0,2,0,0
13587386,8,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0
13587387,3,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587388,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13587389,10,19,25,0,0,0,0,0,1,1,0,0,0,2,0,0
13587390,4,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587391,7,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13587392,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587394,13,31,35,0,0,0,1,0,0,1,0,0,0,2,0,0
13587395,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587396,25,94,58,0,0,0,0,1,0,1,0,0,0,5,0,0
13587397,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0
13587398,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13587399,4,26,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13587400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587401,7,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13587402,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587403,11,37,37,0,0,0,0,0,0,0,0,0,0,3,0,0
13587404,14,33,42,0,0,2,0,2,2,2,0,0,0,3,0,0
13587405,12,51,28,0,0,0,0,0,0,0,0,0,0,2,0,0
13587406,9,14,23,0,0,0,0,0,0,0,0,0,0,5,0,0
13587407,2,8,4,0,0,0,0,0,1,1,0,0,0,0,0,0
13587408,8,26,18,0,0,0,0,0,1,1,0,0,0,2,0,0
13587409,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0
13587410,10,38,28,0,0,0,0,0,0,0,0,0,0,4,0,0
13587411,3,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0
13587412,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587413,8,53,22,0,0,0,0,0,0,0,0,0,0,1,0,0
13587414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587415,26,67,65,0,0,0,0,0,1,1,0,0,0,6,0,0
13587416,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13587417,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13587418,7,31,16,0,0,0,0,0,0,0,0,0,0,1,0,0
13587419,6,26,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13587420,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587421,18,50,60,0,0,0,0,0,0,0,0,0,0,2,0,0
13587422,26,75,66,0,0,2,1,3,2,4,0,0,0,4,0,0
13587423,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587424,21,55,50,0,0,0,0,0,0,0,0,0,0,4,0,0
13587425,6,14,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13587426,36,104,83,0,0,1,0,1,1,2,0,0,0,8,0,0
13587427,12,23,27,0,0,0,0,0,0,0,0,0,0,6,0,1
13587428,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587429,40,101,84,0,0,0,1,0,1,2,0,1,0,8,0,1
13587430,9,13,15,0,0,0,0,0,1,1,0,0,0,2,0,0
13587431,9,27,19,0,0,0,1,0,0,1,0,0,0,4,0,0
13587432,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587433,15,39,34,0,0,0,0,0,1,1,0,0,0,7,0,0
13587434,10,30,26,0,0,1,0,1,1,1,0,0,0,5,0,0
13587435,4,9,11,0,0,0,0,0,0,0,0,0,0,4,0,0
13587436,6,38,21,0,0,0,0,0,0,0,0,0,0,7,0,0
13587437,4,17,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587438,18,54,44,0,0,1,0,1,1,1,0,0,0,4,0,0
13587439,6,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0
13587440,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587441,23,70,82,0,0,0,0,0,0,0,0,0,0,6,0,0
13587442,4,24,19,0,0,0,0,0,0,0,0,0,0,1,0,0
13587443,8,31,52,0,0,2,0,2,1,2,0,0,0,7,0,0
13587444,14,29,35,0,0,0,0,0,1,1,0,0,0,3,0,0
13587445,8,12,19,0,0,0,0,0,2,2,0,0,0,3,0,0
13587446,10,39,38,0,0,0,0,0,0,0,0,0,0,4,0,0
13587447,17,94,37,0,0,0,0,0,1,1,0,0,0,7,0,6
13587448,30,113,97,0,0,2,0,2,2,3,0,0,0,6,0,0
13587449,38,108,98,0,0,1,0,3,5,5,0,0,0,7,0,0
13587450,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587451,13,113,38,0,0,0,1,0,0,1,0,0,0,7,0,0
13587452,20,69,60,0,0,0,0,0,0,0,0,0,0,6,0,0
13587453,5,9,9,0,0,1,0,1,2,2,0,0,0,0,0,0
13587454,15,37,46,0,0,0,0,0,0,0,0,0,0,5,0,0
13587455,9,26,23,0,0,0,2,0,0,2,0,0,0,3,0,0
13587456,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587457,9,30,25,0,0,0,0,0,0,0,0,0,0,5,0,0
13587458,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587459,12,34,23,0,0,0,0,0,0,0,0,0,0,3,0,0
13587460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587461,7,17,21,0,0,0,0,0,0,0,0,0,0,4,0,0
13587462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587463,10,25,28,0,0,0,0,0,0,0,0,0,0,5,0,0
13587464,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587465,3,15,8,0,0,0,0,0,0,0,0,0,0,4,0,0
13587466,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13587467,15,51,40,0,0,0,0,0,0,0,0,0,0,3,0,0
13587468,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587469,2,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0
13587470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587471,7,17,21,0,0,0,0,0,1,1,0,0,0,4,0,0
13587472,36,97,90,0,0,0,3,0,1,4,0,0,0,9,0,0
13587473,14,49,36,0,0,0,0,0,0,0,0,0,0,5,0,0
13587474,16,37,44,0,0,0,0,1,0,1,0,0,0,2,0,0
13587475,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587476,7,15,17,0,0,0,0,0,0,0,0,0,0,3,0,0
13587477,4,22,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587478,3,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587479,10,27,21,0,0,0,0,0,1,1,0,0,0,1,0,0
13587480,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587481,7,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0
13587482,4,7,8,0,0,0,1,0,0,1,0,0,0,0,0,0
13587483,6,22,14,0,0,0,0,0,0,0,0,0,0,2,0,0
13587484,5,20,7,0,0,0,1,0,2,3,0,0,0,1,0,0
13587485,7,16,11,0,0,0,1,0,0,1,0,0,0,0,0,0
13587486,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587487,11,83,40,0,0,0,0,0,0,0,0,0,0,1,0,0
13587488,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13587489,17,37,39,0,0,0,0,0,0,0,0,0,0,2,0,0
13587490,29,111,69,0,0,1,0,0,1,1,0,0,0,3,0,1
13587491,2,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13587492,14,32,32,0,0,1,0,1,0,1,0,0,0,2,0,0
13587493,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587494,5,5,16,0,0,1,0,1,1,2,0,0,0,1,0,0
13587495,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
13587496,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13587497,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587498,25,85,68,0,0,0,0,0,3,3,0,0,0,3,0,0
13587499,16,53,41,0,0,0,0,0,1,1,0,0,0,6,0,0
13587500,3,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0
13587501,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587502,10,30,32,0,0,0,0,0,0,0,0,0,0,2,0,0
13587503,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587504,9,22,21,0,0,0,0,0,0,0,0,0,0,1,0,0
13587505,10,41,30,0,0,0,0,0,0,0,0,0,0,5,0,0
13587506,21,38,48,0,0,2,0,2,2,4,0,0,0,4,0,0
13587507,13,21,28,0,0,1,0,1,0,1,0,0,0,2,0,0
13587508,23,89,45,0,0,2,1,3,3,6,0,0,0,2,0,0
13587509,22,54,54,0,0,0,0,0,1,1,0,0,0,4,0,0
13587510,8,20,24,0,0,0,0,1,1,2,0,0,0,2,0,0
13587511,17,47,38,0,0,1,0,1,0,1,0,0,0,5,0,0
13587512,25,66,59,0,0,0,0,0,0,0,0,0,0,6,0,0
13587513,6,46,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587515,5,8,9,0,0,0,1,0,0,1,0,0,0,1,0,0
13587516,5,15,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587517,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587518,30,154,60,0,0,0,1,0,0,1,0,0,0,5,0,0
13587519,11,29,32,0,0,0,0,0,0,0,0,0,0,2,0,0
13587520,19,29,70,0,0,1,2,3,0,5,0,0,0,2,0,0
13587521,13,22,64,0,0,0,0,0,0,0,0,0,0,3,0,0
13587522,4,13,9,0,0,0,1,0,0,1,0,0,0,0,0,0
13587523,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587524,14,24,29,0,0,0,0,0,0,0,0,0,0,1,0,0
13587525,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587526,9,16,48,0,0,0,0,0,0,0,0,0,0,2,0,0
13587527,4,35,10,0,0,0,0,0,0,0,0,0,0,1,0,0
13587528,13,34,24,0,0,0,0,1,1,1,0,0,0,1,0,1
13587529,27,53,85,0,0,1,0,1,1,1,0,0,0,1,0,1
13587530,8,16,29,0,0,0,0,0,0,0,0,0,0,2,0,0
13587531,11,39,28,0,0,0,0,0,0,0,0,0,0,3,0,0
13587532,5,17,17,0,0,0,0,0,0,0,0,0,0,1,0,0
13587533,25,125,69,0,0,0,0,1,0,1,0,0,0,3,0,0
13587534,18,103,53,0,0,0,0,0,0,0,0,0,0,2,0,0
13587535,6,9,15,0,0,0,0,0,0,0,0,0,0,1,0,0
13587536,11,25,29,0,0,0,0,0,0,0,0,0,0,1,0,0
13587537,7,14,17,0,0,0,0,0,0,0,0,0,0,1,0,0
13587538,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587541,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587542,3,6,10,0,0,0,1,0,0,1,0,0,0,1,0,0
13587543,25,55,52,0,0,0,2,0,1,3,0,0,0,4,0,0
13587544,8,17,24,0,0,0,0,0,0,0,0,0,0,2,0,0
13587545,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587546,22,40,49,0,0,2,0,2,2,2,0,0,0,3,0,0
13587547,11,18,23,0,0,0,0,0,0,0,0,0,0,3,0,0
13587548,8,11,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587549,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
13587550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587551,10,31,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13587552,13,85,24,0,0,1,0,1,0,1,0,0,0,2,0,0
13587553,22,39,41,0,0,2,0,2,2,3,0,0,0,1,0,0
13587554,22,47,50,0,0,0,0,0,0,0,0,0,0,3,0,0
13587555,8,67,26,0,0,0,0,0,0,0,0,0,0,2,0,0
13587556,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587557,10,41,19,0,0,1,0,1,1,2,0,0,0,2,0,0
13587558,4,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0
13587559,5,17,10,0,0,0,0,0,0,0,0,0,0,1,0,0
13587560,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587561,8,24,16,0,0,0,0,0,1,1,0,0,0,2,0,0
13587562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587565,4,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13587566,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587567,12,25,23,0,0,0,0,0,2,2,0,0,0,3,0,0
13587568,3,23,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13587569,13,32,39,0,0,0,0,1,2,2,0,0,0,1,0,0
13587570,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587571,27,81,78,0,0,0,1,0,0,1,0,0,0,2,0,0
13587572,4,18,9,0,0,0,0,0,0,0,0,0,0,1,0,0
13587573,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0
13587574,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587575,13,33,35,0,0,0,0,0,0,0,0,0,0,1,0,0
13587576,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587578,6,31,12,0,0,0,0,0,1,1,0,0,0,1,0,0
13587579,12,17,30,0,0,2,0,2,2,2,0,0,0,0,0,0
13587580,4,4,12,0,0,1,0,1,0,1,0,0,0,0,0,0
13587581,8,19,19,0,0,0,0,1,1,2,0,0,0,1,0,0
13587582,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587583,9,16,17,0,0,2,1,2,1,3,0,0,0,1,0,0
13587584,4,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587585,9,14,18,0,0,2,1,1,3,4,1,0,0,1,0,0
13587586,32,72,89,0,0,0,1,0,1,2,0,0,0,4,0,0
13587587,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13587588,5,30,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587589,34,116,94,0,0,1,0,1,3,4,0,0,0,8,0,0
13587590,12,31,39,0,0,0,0,0,1,1,0,0,0,3,0,0
13587591,7,13,14,0,0,0,1,0,0,1,0,0,0,3,0,0
13587592,3,7,8,0,0,0,0,0,0,0,0,0,0,2,0,0
13587593,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
13587594,5,15,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587595,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587596,5,8,10,0,0,0,1,0,0,1,0,0,0,2,0,0
13587597,28,48,65,0,0,3,0,3,0,3,0,0,0,1,0,0
13587598,7,33,15,0,0,1,0,1,0,1,0,0,0,2,0,0
13587599,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587600,9,66,22,0,0,0,0,0,0,0,0,0,0,2,0,0
13587601,7,61,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13587602,20,48,43,0,0,0,0,0,0,0,0,0,0,4,0,0
13587603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587604,11,80,29,0,0,0,0,0,0,0,0,0,0,1,0,0
13587605,13,22,28,0,0,0,0,0,0,0,0,0,0,3,0,0
13587606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587609,25,93,49,0,0,1,1,1,0,2,0,0,0,3,0,0
13587610,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587611,17,37,41,0,0,0,0,2,1,2,0,0,0,3,0,0
13587612,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587613,6,8,12,0,0,0,0,0,1,1,0,0,0,0,0,0
13587614,8,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0
13587615,21,39,49,0,0,0,0,1,1,2,0,0,0,1,0,0
13587616,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587617,12,18,27,0,0,1,0,1,1,1,0,0,0,2,0,0
13587618,5,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0
13587619,6,7,10,0,0,0,0,1,1,2,0,0,0,2,0,0
13587620,7,17,13,0,0,0,1,0,1,2,0,0,0,1,0,0
13587621,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587622,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587623,3,5,6,0,0,1,0,1,1,1,0,0,0,0,0,0
13587624,4,7,10,0,0,1,0,1,1,1,0,0,0,0,0,0
13587625,22,45,50,0,0,1,1,1,1,2,0,0,0,2,0,0
13587626,10,30,23,0,0,0,0,0,0,0,0,0,0,2,0,0
13587627,9,23,23,0,0,0,0,0,0,0,0,0,0,1,0,0
13587628,4,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0
13587629,29,85,75,0,0,0,0,0,1,1,0,0,0,4,0,0
13587630,15,31,37,0,0,0,0,0,0,0,0,0,0,2,0,0
13587631,4,32,21,0,0,0,0,0,0,0,0,0,0,1,0,0
13587632,7,13,16,0,0,0,0,1,2,3,0,0,0,3,0,0
13587633,16,53,33,0,0,1,0,1,0,1,0,0,0,1,0,0
13587634,5,20,9,0,0,0,0,0,0,0,0,0,0,2,0,0
13587635,16,35,31,0,0,0,1,0,1,2,0,0,0,3,0,0
13587636,8,14,14,0,0,0,0,0,1,1,0,0,0,1,0,0
13587637,8,42,42,0,0,0,0,0,0,0,0,0,0,1,0,0
13587638,6,15,16,0,0,0,0,0,0,0,0,0,0,1,0,0
13587639,15,47,29,0,0,0,0,0,0,0,0,0,0,4,0,0
13587640,16,26,31,0,0,0,0,1,1,2,0,0,0,1,0,0
13587641,23,177,79,0,0,0,2,0,2,4,0,0,0,4,0,0
13587642,7,17,21,0,0,0,0,0,0,0,0,0,0,2,0,0
13587643,5,7,11,0,0,0,0,1,0,1,0,0,0,1,0,0
13587644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587645,3,7,5,0,0,1,0,1,0,1,0,0,0,0,0,0
13587646,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587647,15,26,26,0,0,0,1,0,0,1,0,0,0,2,0,0
13587648,5,13,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587649,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587650,17,105,39,0,0,1,0,1,2,2,0,0,0,1,0,0
13587651,32,83,76,0,0,0,0,1,2,3,0,0,0,4,0,0
13587652,3,70,7,0,0,0,0,0,0,0,0,0,0,1,0,0
13587653,30,76,71,0,0,1,1,1,2,3,0,0,0,6,0,0
13587654,33,67,75,0,0,1,2,1,1,4,0,0,0,6,0,0
13587655,3,6,8,0,0,0,0,0,1,1,0,0,0,1,0,0
13587656,28,151,62,0,0,1,2,1,1,4,0,0,0,8,0,0
13587657,14,101,31,0,0,1,0,1,0,1,0,0,0,0,0,0
13587658,27,85,59,0,0,0,0,0,0,0,0,0,0,0,0,1
13587659,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587660,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587661,6,14,16,0,0,0,0,0,0,0,0,0,0,2,0,0
13587662,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587663,6,15,18,0,0,0,0,0,0,0,0,0,0,1,0,1
13587664,4,6,6,0,0,0,1,0,0,1,0,0,0,1,0,0
13587665,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0
13587666,12,143,31,0,0,0,0,0,0,0,0,0,0,0,0,1
13587667,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
13587668,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587669,6,12,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13587670,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587671,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587674,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587675,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13587676,8,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587677,3,3,5,0,0,0,0,0,1,1,0,0,0,0,0,1
13587678,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587679,4,5,5,0,0,0,0,0,1,1,0,0,0,2,0,0
13587680,13,65,24,0,0,0,0,0,0,0,0,0,0,1,0,1
13587681,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
13587682,16,32,29,0,0,0,1,0,0,1,0,0,0,2,0,1
13587683,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587684,8,29,18,0,0,1,0,1,1,1,0,0,0,0,0,0
13587685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587686,7,17,16,0,0,0,0,0,0,0,0,0,0,1,0,0
13587687,3,67,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587688,3,2,2,0,0,1,0,1,2,2,0,0,0,1,0,0
13587689,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587690,5,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587691,9,23,18,0,0,0,0,1,1,1,0,0,0,2,0,0
13587692,6,12,11,0,0,1,0,1,1,1,0,0,0,0,0,0
13587693,4,20,7,0,0,0,0,1,0,1,0,0,0,1,0,0
13587694,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587695,13,46,32,0,0,0,0,0,0,0,0,0,0,3,0,0
13587696,10,20,17,0,0,1,0,1,1,2,0,0,0,0,0,0
13587697,10,26,14,0,0,1,0,1,2,3,0,0,0,1,0,0
13587698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587699,8,14,13,0,0,1,1,1,0,2,0,0,0,1,0,1
13587700,6,18,17,0,0,2,0,2,1,2,0,0,0,0,0,0
13587701,8,13,14,0,0,0,1,0,1,2,0,0,0,2,0,0
13587702,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
13587703,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587704,22,101,49,0,0,0,0,0,2,2,0,0,0,3,0,0
13587705,5,15,11,0,0,1,0,1,1,1,0,0,0,1,0,0
13587706,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
13587707,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587708,7,19,16,0,0,0,0,0,0,0,0,0,0,1,0,0
13587709,12,29,27,0,0,0,0,0,1,1,0,0,0,0,0,0
13587710,7,64,15,0,0,0,0,0,1,1,0,0,0,0,0,0
13587711,8,59,14,0,0,0,1,0,1,2,0,0,0,1,0,0
13587712,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587713,6,8,13,0,0,1,0,1,0,1,0,0,0,1,0,0
13587714,12,30,23,0,0,0,0,0,1,1,0,0,0,0,0,0
